#sp   rion       Nb        pii      Viw
223 4.494424 0.994084 0.02154391 -231.806
224 4.265688 1.008200 0.02226080 -216.175
225 4.495106 0.994237 0.02156957 -231.871
226 4.494236 0.994269 0.02155868 -231.771
227 4.267141 1.008237 0.02228147 -216.354
228 4.493249 0.994243 0.02154212 -231.632
229 4.265832 1.008272 0.02226431 -216.492
230 4.268003 1.008049 0.02226554 -216.454
231 4.263284 1.008419 0.02225734 -216.488
232 4.266166 1.008558 0.02230102 -216.473
233 4.493354 0.994170 0.02156501 -231.941
234 4.410720 1.010035 0.02482604 -239.762
235 4.494283 0.994276 0.02154862 -231.706
236 4.492177 0.994322 0.02154693 -231.331
237 4.493494 0.994203 0.02154351 -231.601
238 4.492841 0.994136 0.02153524 -231.849
239 4.412270 1.010305 0.02484705 -239.343
240 4.412014 1.009908 0.02481777 -239.690
241 4.494344 0.994255 0.02155842 -231.945
242 4.494085 0.994234 0.02154991 -231.738
243 4.412285 1.010297 0.02482773 -239.343
244 4.411328 1.010650 0.02482884 -239.274
245 4.493981 0.994157 0.02154623 -231.885
246 4.493950 0.994257 0.02156402 -231.803
247 4.492457 0.994142 0.02152502 -231.706
248 4.492668 0.994251 0.02154689 -231.862
249 4.494623 0.994220 0.02154819 -231.797
250 4.493265 0.994281 0.02154470 -231.708
251 4.331979 0.977427 0.01915302 -224.037
252 4.331004 0.977672 0.01914730 -223.905
253 4.493506 0.994237 0.02155368 -231.767
254 4.468314 1.003146 0.02341185 -221.656
255 4.466842 1.002766 0.02338330 -222.053
256 4.494397 0.994080 0.02154255 -231.736
257 4.493598 0.994237 0.02154766 -231.462
258 4.466211 1.003039 0.02337667 -221.638
259 4.493180 0.994281 0.02154138 -231.420
260 4.493987 0.994221 0.02154253 -231.843
261 4.492643 0.994332 0.02153711 -231.922
262 4.468385 1.003027 0.02339494 -221.562
263 4.468083 1.002733 0.02337745 -222.204
264 4.497161 0.994103 0.02155837 -231.826
265 4.494356 0.994215 0.02155632 -231.869
266 4.494084 0.994160 0.02154233 -231.899
267 4.493357 0.994306 0.02156256 -231.912
268 4.466198 1.003064 0.02340094 -221.857
269 4.467781 1.003149 0.02342161 -222.121
270 4.543439 1.010682 0.02545527 -234.113
271 4.542887 1.010835 0.02546340 -233.748
272 4.543178 1.010558 0.02544448 -233.590
273 4.544594 1.010890 0.02545570 -233.855
274 4.466734 1.003072 0.02337883 -221.436
275 4.309127 0.991995 0.01971881 -204.233
276 4.467463 1.002862 0.02340050 -221.679
277 4.310097 0.991678 0.01970585 -204.434
278 4.468846 1.002757 0.02339190 -222.007
279 4.467624 1.002821 0.02340541 -222.307
280 4.467375 1.003075 0.02342575 -221.905
281 4.467688 1.002899 0.02337603 -221.678
282 4.466453 1.003041 0.02339868 -222.058
283 4.307720 0.991953 0.01970294 -204.825
284 4.307747 0.991890 0.01970559 -204.796
285 4.309259 0.991937 0.01970659 -204.657
286 4.467009 1.002919 0.02338358 -221.935
287 4.306602 0.991998 0.01969710 -204.666
288 4.466529 1.002803 0.02339580 -222.081
289 4.467028 1.002955 0.02338751 -222.147
290 4.265495 1.001978 0.02185966 -213.073
291 4.264367 1.002449 0.02185916 -213.541
292 4.264776 1.002069 0.02183512 -213.464
293 4.265352 1.002316 0.02184309 -213.122
294 4.161463 1.123388 0.02234395 -220.678
295 4.264041 1.002364 0.02184818 -213.227
296 4.166870 1.043803 0.02129646 -218.694
297 4.170056 1.040955 0.02132915 -218.408
298 4.474169 0.977266 0.02285142 -211.404
299 4.471143 0.979039 0.02286754 -212.083
300 4.166941 1.042700 0.02130327 -218.330
301 4.169647 1.041398 0.02133076 -218.508
302 4.168901 1.042742 0.02131221 -218.796
303 4.168381 1.040824 0.02132087 -218.358
304 4.167602 1.041376 0.02130857 -218.552
305 4.166981 1.040535 0.02130624 -218.353
306 4.319861 1.052866 0.02167961 -208.265
307 4.168588 1.040490 0.02132413 -218.566
308 4.169140 1.041282 0.02131653 -218.510
309 4.353571 0.991820 0.02114853 -215.597
310 4.351041 0.992074 0.02116517 -215.622
311 4.166117 1.043225 0.02129046 -218.294
312 4.171787 1.042006 0.02133252 -218.615
313 4.707254 0.988029 0.02330820 -227.369
314 4.167609 1.042876 0.02133300 -218.701
315 4.707411 0.986576 0.02330920 -227.171
316 4.706580 0.988700 0.02331283 -227.264
317 4.708110 0.985841 0.02331025 -227.231
318 4.168074 1.043000 0.02131983 -218.672
319 4.169047 1.041336 0.02132286 -218.516
320 4.707854 0.985631 0.02330345 -227.457
321 4.707480 0.987627 0.02331496 -227.428
322 4.708738 0.984770 0.02331718 -226.872
323 4.708006 0.985758 0.02331138 -226.851
324 4.715499 0.994050 0.02364685 -239.175
325 4.718083 0.994373 0.02366295 -239.856
326 4.716371 0.993539 0.02365451 -239.326
327 4.716507 0.994273 0.02364597 -239.554
328 4.707082 0.987896 0.02331603 -227.295
329 4.708673 0.987837 0.02331267 -227.268
330 4.707298 0.987670 0.02330818 -227.082
331 4.707121 0.988891 0.02331328 -226.938
332 4.707126 0.985865 0.02329859 -227.050
333 4.708407 0.986550 0.02331413 -227.027
334 4.707045 0.987524 0.02329868 -227.292
335 4.426219 1.162605 0.02133506 -238.110
336 4.035693 1.175608 0.02068800 -219.459
337 4.428181 1.166668 0.02134760 -238.075
338 4.426803 1.168401 0.02133108 -238.345
339 4.037301 1.184039 0.02071293 -219.783
340 4.037811 1.177482 0.02071596 -220.146
341 4.037658 1.177001 0.02068230 -220.003
342 4.037492 1.174105 0.02072060 -219.984
343 4.208346 1.021511 0.02255664 -236.131
344 4.205633 1.020831 0.02253838 -236.266
345 4.038326 1.176999 0.02071186 -220.075
346 4.206189 1.020479 0.02256019 -235.968
347 4.204516 1.020967 0.02254503 -235.856
348 4.205435 1.020546 0.02253968 -235.808
349 4.206886 1.020901 0.02253399 -235.781
350 4.036065 1.177096 0.02067123 -219.566
351 3.965182 0.997661 0.01570127 -197.385
352 3.966202 0.999722 0.01572865 -197.630
353 3.966840 0.996614 0.01570145 -197.422
354 4.077805 1.053118 0.01979363 -221.858
355 4.129749 1.210219 0.02159153 -223.272
356 4.209781 1.385194 0.02034028 -220.187
357 4.130026 1.209857 0.02161174 -223.162
358 4.129386 1.208472 0.02158090 -223.394
359 4.210427 1.386598 0.02034919 -220.300
360 4.209528 1.382282 0.02034769 -219.761
361 4.130683 1.208758 0.02161345 -223.433
362 4.130306 1.208781 0.02159880 -223.358
363 4.129675 1.209351 0.02160593 -223.735
364 4.196008 1.240413 0.02099803 -216.325
