#sp   rion       Nb        pii      Viw
606 4.110115 1.015759 0.01641758 -207.407
607 4.110127 1.015755 0.01641757 -207.406
608 4.110132 1.015757 0.01641777 -207.405
609 4.110125 1.015757 0.01641775 -207.408
610 4.110132 1.015756 0.01641781 -207.406
611 3.774949 1.100003 0.01388227 -199.456
612 3.774963 1.099998 0.01388237 -199.465
613 3.774960 1.100004 0.01388241 -199.465
614 3.615564 1.173781 0.01270772 -189.162
615 3.615570 1.173770 0.01270769 -189.159
616 3.615575 1.173762 0.01270766 -189.159
617 3.615569 1.173771 0.01270771 -189.159
618 3.615584 1.173755 0.01270784 -189.159
619 3.550780 1.378448 0.01443908 -194.699
620 3.550787 1.378459 0.01443893 -194.700
621 3.642440 1.012359 0.01111402 -185.994
622 3.550785 1.378436 0.01443898 -194.700
623 3.642439 1.012368 0.01111400 -185.996
624 3.642450 1.012348 0.01111369 -185.998
625 3.642422 1.012362 0.01111354 -185.998
626 3.857718 1.018445 0.01392305 -209.015
627 3.642435 1.012360 0.01111373 -185.998
628 3.857723 1.018444 0.01392305 -209.019
629 3.857719 1.018458 0.01392295 -209.020
630 3.621661 0.994760 0.01132080 -177.758
631 3.621641 0.994713 0.01132018 -177.760
632 3.621644 0.994711 0.01132011 -177.760
633 3.873935 1.022306 0.01346010 -200.689
634 3.873917 1.022307 0.01345994 -200.686
635 3.755828 1.029289 0.01367788 -186.684
636 3.755812 1.029289 0.01367713 -186.684
637 3.556237 1.043900 0.01220090 -187.754
638 3.556224 1.043901 0.01220077 -187.756
639 3.773048 1.013850 0.01271598 -203.208
640 3.773049 1.013848 0.01271542 -203.206
641 3.543219 1.086480 0.01091833 -171.635
642 3.543202 1.086490 0.01091812 -171.636
643 3.543230 1.086488 0.01091838 -171.635
644 3.543200 1.086497 0.01091798 -171.634
645 3.543211 1.086490 0.01091809 -171.635
646 3.543221 1.086487 0.01091825 -171.633
647 3.543215 1.086488 0.01091809 -171.633
648 3.651272 1.087347 0.01238120 -180.718
649 3.543219 1.086493 0.01091830 -171.635
650 3.543224 1.086493 0.01091822 -171.633
651 3.471317 1.087534 0.01105979 -173.653
652 3.471312 1.087529 0.01105949 -173.654
653 3.467361 1.148876 0.01046153 -159.527
654 3.471306 1.087539 0.01105945 -173.654
655 3.471309 1.087527 0.01105951 -173.655
656 3.609428 1.162362 0.01213299 -174.748
657 3.753023 1.054711 0.01424838 -191.712
658 3.609432 1.162357 0.01213338 -174.748
659 3.609424 1.162353 0.01213322 -174.749
660 3.609434 1.162353 0.01213319 -174.749
661 3.738720 1.055809 0.01466977 -195.934
662 3.738718 1.055812 0.01467029 -195.932
663 3.738725 1.055805 0.01467008 -195.932
664 3.606029 1.074971 0.01161766 -176.369
665 3.606050 1.074970 0.01161787 -176.368
666 3.606019 1.074997 0.01161787 -176.356
667 3.624100 1.032266 0.01324642 -202.512
668 3.606044 1.074989 0.01161804 -176.356
669 3.606030 1.074993 0.01161794 -176.356
670 3.606040 1.074995 0.01161808 -176.356
671 3.606042 1.074992 0.01161805 -176.357
672 3.606037 1.074998 0.01161828 -176.357
673 3.606037 1.074995 0.01161810 -176.356
674 3.674186 1.100214 0.01487065 -185.882
675 3.606044 1.074998 0.01161812 -176.357
676 3.606051 1.075003 0.01161815 -176.356
677 3.680169 1.055830 0.01299594 -187.973
678 3.614649 1.055287 0.00977270 -186.900
679 3.614661 1.055290 0.00977277 -186.899
680 3.614658 1.055263 0.00977290 -186.900
681 3.417552 1.103563 0.01070422 -190.967
682 3.417552 1.103571 0.01070447 -190.970
683 3.417556 1.103582 0.01070484 -190.969
684 3.699188 1.018494 0.01389901 -199.727
685 3.513477 1.031328 0.00980533 -191.956
686 3.513492 1.031329 0.00980534 -191.953
687 3.513497 1.031331 0.00980539 -191.953
688 3.513502 1.031331 0.00980552 -191.956
689 3.513491 1.031330 0.00980547 -191.953
690 3.322300 1.091409 0.00806954 -180.282
691 3.513497 1.031332 0.00980546 -191.957
692 3.513477 1.031333 0.00980521 -191.952
693 3.513502 1.031332 0.00980554 -191.953
694 3.492667 1.028074 0.01219428 -196.013
695 3.673706 1.034042 0.01340268 -197.872
696 3.683992 1.025664 0.01504402 -201.485
697 3.673715 1.034044 0.01340329 -197.867
698 3.683975 1.025664 0.01504391 -201.484
699 3.970271 0.947240 0.01622657 -199.502
700 3.683983 1.025678 0.01504458 -201.483
701 3.683971 1.025680 0.01504428 -201.484
702 3.683981 1.025676 0.01504439 -201.483
703 3.692776 1.016108 0.01437578 -195.810
704 3.692751 1.016124 0.01437656 -195.815
705 3.692772 1.016122 0.01437680 -195.815
706 3.605828 1.036984 0.01218168 -180.180
707 3.605838 1.036979 0.01218161 -180.179
708 3.749798 0.966164 0.01424763 -202.734
709 3.749802 0.966171 0.01424788 -202.734
710 3.749804 0.966166 0.01424772 -202.737
711 3.546731 1.051031 0.01214260 -182.922
712 3.546735 1.051032 0.01214264 -182.919
713 3.737920 0.988433 0.01310101 -179.001
714 3.737949 0.988432 0.01310129 -179.001
715 3.737935 0.988440 0.01310119 -179.004
716 3.737940 0.988441 0.01310129 -179.005
717 3.737944 0.988441 0.01310123 -179.005
718 4.032220 0.982278 0.01708372 -202.510
719 4.164301 1.003789 0.01735014 -188.684
720 4.164296 1.003792 0.01735062 -188.685
721 4.164315 1.003791 0.01735067 -188.684
722 4.164300 1.003793 0.01735071 -188.685
723 4.164307 1.003792 0.01735072 -188.685
724 4.164302 1.003792 0.01735066 -188.685
725 4.164300 1.003792 0.01735077 -188.685
726 4.164301 1.003792 0.01735070 -188.687
727 4.146914 1.011146 0.01997530 -212.675
728 4.146897 1.011146 0.01997525 -212.668
729 4.279579 0.970361 0.01756084 -219.302
730 4.131945 0.983460 0.01873428 -207.663
731 4.025088 1.005844 0.01764719 -207.719
732 3.940362 1.006078 0.01765773 -198.888
733 4.025090 1.005843 0.01764712 -207.718
734 4.025103 1.005841 0.01764705 -207.718
735 4.093770 0.995641 0.01804233 -201.796
736 4.093748 0.995642 0.01804192 -201.787
737 4.093748 0.995643 0.01804205 -201.799
738 4.093768 0.995641 0.01804213 -201.799
739 4.093767 0.995639 0.01804213 -201.787
740 3.847099 1.061259 0.01790783 -189.441
741 4.093762 0.995642 0.01804210 -201.799
742 4.139207 0.993553 0.01763331 -196.550
743 4.139221 0.993551 0.01763336 -196.550
744 4.139224 0.993553 0.01763353 -196.549
745 4.139209 0.993553 0.01763341 -196.550
746 3.951434 1.014269 0.01769927 -211.225
747 3.922681 1.001632 0.01731133 -190.838
748 3.922673 1.001634 0.01731131 -190.834
749 3.922700 1.001632 0.01731226 -190.838
750 4.002662 1.009657 0.01718681 -194.199
751 4.002654 1.009657 0.01718688 -194.195
752 3.845616 1.013584 0.01562964 -191.272
753 3.845624 1.013584 0.01562970 -191.278
754 3.845611 1.013585 0.01562973 -191.276
755 3.798190 0.976565 0.01365367 -194.077
756 3.922858 0.926785 0.01428811 -204.702
757 3.729131 1.033092 0.01494475 -192.630
758 3.729138 1.033091 0.01494465 -192.630
759 3.907024 0.989683 0.01574375 -189.987
760 3.951167 0.965950 0.01445105 -200.058
761 3.951160 0.965951 0.01445095 -200.059
762 3.907015 0.989741 0.01574421 -189.987
763 3.907026 0.989742 0.01574443 -189.988
764 3.951165 0.965950 0.01445108 -200.061
765 3.822027 1.022248 0.01766259 -188.606
766 3.822007 1.022250 0.01766222 -188.604
767 3.822011 1.022249 0.01766241 -188.606
768 3.882843 1.002006 0.01634190 -183.619
769 3.822010 1.022249 0.01766218 -188.606
770 3.822012 1.022249 0.01766222 -188.605
771 3.822006 1.022249 0.01766234 -188.604
772 3.822016 1.022249 0.01766231 -188.606
773 3.822004 1.022250 0.01766221 -188.604
774 3.920924 0.999258 0.01723450 -196.918
775 3.822031 1.022249 0.01766248 -188.606
776 3.822008 1.022250 0.01766233 -188.605
777 3.784914 1.002027 0.01632068 -190.290
778 3.784898 1.002027 0.01632076 -190.297
779 3.784926 1.002027 0.01632112 -190.291
780 3.784915 1.002026 0.01632034 -190.297
781 3.743045 0.982868 0.01224206 -183.190
782 3.784918 1.002025 0.01632014 -190.298
783 3.743030 0.982869 0.01224189 -183.195
784 3.743032 0.982869 0.01224192 -183.198
785 3.743038 0.982862 0.01224169 -183.185
786 3.708796 0.990137 0.01230542 -184.326
787 3.743057 0.982861 0.01224198 -183.185
788 3.743039 0.982863 0.01224183 -183.185
789 3.743037 0.982862 0.01224183 -183.185
790 3.743042 0.982864 0.01224187 -183.185
791 3.675031 0.917061 0.01119539 -188.873
792 3.675028 0.917063 0.01119562 -188.882
793 3.209034 1.013396 0.00760440 -173.388
794 3.209039 1.013397 0.00760439 -173.390
795 3.209056 1.013395 0.00760454 -173.387
796 3.675034 0.917064 0.01119565 -188.871
797 3.675048 0.917065 0.01119588 -188.882
798 3.805491 0.994886 0.01253626 -186.158
799 3.805507 0.994886 0.01253640 -186.158
800 3.805481 0.994886 0.01253634 -186.158
801 3.805499 0.994886 0.01253642 -186.159
802 3.805499 0.994885 0.01253630 -186.158
803 3.730206 1.024664 0.01519471 -203.143
804 3.730214 1.024660 0.01519463 -203.146
805 3.730210 1.024661 0.01519461 -203.146
806 3.730193 1.024662 0.01519419 -203.146
807 3.721939 0.990282 0.01455573 -179.008
808 3.832353 0.994611 0.01419994 -187.735
809 3.832346 0.994614 0.01419991 -187.736
810 3.880933 1.010096 0.01541931 -199.521
811 3.880933 1.010087 0.01541912 -199.520
812 3.880936 1.010088 0.01541953 -199.519
813 3.836592 0.999351 0.01517544 -193.390
814 3.836595 0.999350 0.01517538 -193.391
815 3.943108 1.005193 0.01523893 -194.132
816 3.943083 1.005194 0.01523864 -194.134
817 3.875540 1.014936 0.01576189 -192.963
818 3.875529 1.014936 0.01576185 -192.959
819 3.875537 1.014934 0.01576177 -192.959
820 3.875543 1.014935 0.01576191 -192.959
821 3.914066 1.004828 0.01441593 -193.969
822 3.868555 0.995415 0.01530136 -187.865
823 3.914069 1.004825 0.01441582 -193.961
824 3.914060 1.004825 0.01441557 -193.958
825 3.917900 1.005377 0.01605695 -202.989
826 3.917903 1.005378 0.01605734 -202.987
827 3.955292 0.998668 0.01495104 -194.405
828 3.828763 0.991518 0.01357165 -181.390
829 3.828761 0.991521 0.01357193 -181.388
830 3.828775 0.991518 0.01357194 -181.399
831 3.974272 1.008435 0.01732841 -195.415
832 3.974292 1.008430 0.01732835 -195.416
833 3.974279 1.008429 0.01732821 -195.416
834 3.813866 1.040729 0.01433293 -191.794
835 4.012013 1.009677 0.01571091 -203.886
836 4.011993 1.009679 0.01571074 -203.888
837 3.668236 1.052786 0.01380998 -197.949
838 3.668238 1.052784 0.01381024 -197.964
839 3.668253 1.052785 0.01381038 -197.964
840 3.668234 1.052788 0.01381007 -197.965
841 3.825531 1.011675 0.01498673 -206.091
842 3.956318 0.661578 0.01271753 -197.491
843 3.939314 0.873447 0.01173649 -196.309
844 4.258650 0.823757 0.01791099 -223.857
845 4.258651 0.823761 0.01791106 -223.858
846 3.939328 0.873442 0.01173688 -196.307
847 4.079452 0.885608 0.01493288 -207.781
848 3.939331 0.873451 0.01173689 -196.306
849 4.079448 0.885612 0.01493293 -207.780
850 3.897171 0.998941 0.01358249 -191.666
851 4.079441 0.885607 0.01493272 -207.783
852 4.079439 0.885616 0.01493291 -207.783
853 4.079444 0.885612 0.01493295 -207.782
854 3.940779 0.992963 0.01271624 -188.103
855 3.936451 0.991146 0.01430350 -188.126
856 3.940784 0.992953 0.01271597 -188.099
857 3.914199 1.014097 0.01543204 -196.933
858 3.914189 1.014118 0.01543218 -196.941
859 3.869895 1.045581 0.01418039 -207.713
860 3.869917 1.045579 0.01418047 -207.712
861 3.869906 1.045576 0.01418052 -207.711
862 3.929107 1.030426 0.01518577 -212.930
863 3.869906 1.045560 0.01418023 -207.713
864 3.869926 1.045554 0.01418031 -207.712
865 3.874346 1.027240 0.01476989 -192.530
866 3.874337 1.027241 0.01476982 -192.529
867 3.874339 1.027241 0.01476983 -192.530
868 3.874336 1.027241 0.01477003 -192.531
869 3.874335 1.027240 0.01476998 -192.530
870 3.874334 1.027240 0.01476993 -192.531
871 3.892374 1.001950 0.01522242 -206.047
872 3.580188 0.970558 0.01015792 -182.689
873 3.714951 0.948375 0.01280950 -204.470
874 3.714949 0.948374 0.01280947 -204.457
875 3.499295 0.998705 0.01126314 -191.690
876 3.714947 0.948373 0.01280944 -204.470
877 3.499298 0.998703 0.01126307 -191.691
878 3.499290 0.998701 0.01126283 -191.690
879 3.499317 0.998698 0.01126300 -191.690
880 3.499304 0.998700 0.01126294 -191.690
881 3.499303 0.998703 0.01126309 -191.690
882 3.372000 0.954725 0.00852800 -188.205
883 3.263957 0.971862 0.00723308 -185.670
884 3.263954 0.971865 0.00723298 -185.667
885 3.263954 0.971862 0.00723296 -185.668
886 3.103119 1.009550 0.00697247 -175.465
887 3.468431 0.997829 0.01031166 -190.762
888 3.103119 1.009551 0.00697243 -175.465
889 3.204500 0.938380 0.00628599 -174.533
890 3.204505 0.938379 0.00628598 -174.533
891 3.103126 1.009551 0.00697263 -175.465
892 3.204497 0.938384 0.00628594 -174.531
893 3.103098 1.009553 0.00697228 -175.465
894 3.103124 1.009549 0.00697244 -175.465
895 3.007548 1.014221 0.00556860 -174.293
896 2.732492 0.769496 0.00215329 -138.780
897 3.007548 1.014220 0.00556847 -174.296
898 3.007560 1.014220 0.00556858 -174.297
899 3.007549 1.014220 0.00556851 -174.295
900 3.007548 1.014221 0.00556852 -174.297
901 3.007543 1.014222 0.00556859 -174.297
902 3.064772 1.035908 0.00551183 -170.878
903 3.007541 1.014220 0.00556849 -174.297
904 3.064761 1.035906 0.00551180 -170.873
905 3.064779 1.035908 0.00551202 -170.866
906 3.064765 1.035908 0.00551178 -170.877
907 3.064764 1.035905 0.00551187 -170.884
908 3.007545 1.014221 0.00556849 -174.296
909 3.007550 1.014222 0.00556854 -174.297
910 3.007550 1.014220 0.00556842 -174.297
911 3.068880 1.029977 0.00621292 -164.794
912 3.068889 1.029959 0.00621302 -164.794
913 3.081352 1.078161 0.00711551 -177.221
914 3.081357 1.078165 0.00711560 -177.220
915 3.081349 1.078166 0.00711549 -177.222
916 3.068877 1.029955 0.00621291 -164.793
917 3.068897 1.029953 0.00621306 -164.794
918 3.081359 1.078162 0.00711553 -177.219
919 3.017292 0.538290 0.00398153 -168.668
920 3.081348 1.078231 0.00711538 -177.222
921 3.081360 1.078230 0.00711537 -177.223
922 3.017289 0.538279 0.00398145 -168.671
923 3.017278 0.538286 0.00398137 -168.669
924 3.017285 0.538268 0.00398139 -168.669
925 3.081355 1.078228 0.00711556 -177.222
926 3.081367 1.078228 0.00711562 -177.222
927 3.081356 1.078230 0.00711559 -177.222
928 3.017288 0.538266 0.00398144 -168.669
929 3.017288 0.538280 0.00398138 -168.672
930 3.017296 0.538284 0.00398154 -168.667
931 3.017296 0.538275 0.00398150 -168.671
932 3.017294 0.538269 0.00398145 -168.670
933 3.081363 1.078228 0.00711559 -177.222
934 3.036302 1.028518 0.00604937 -163.422
935 3.036311 1.028509 0.00604949 -163.422
936 3.081363 1.078228 0.00711559 -177.222
937 3.036300 1.028515 0.00604934 -163.422
938 3.081354 1.078230 0.00711538 -177.228
939 3.036303 1.028516 0.00604934 -163.422
940 3.036304 1.028514 0.00604937 -163.424
941 3.081357 1.078227 0.00711552 -177.221
942 3.081362 1.078225 0.00711556 -177.223
943 3.081363 1.078230 0.00711565 -177.222
944 3.081373 1.078229 0.00711576 -177.222
945 3.081362 1.078231 0.00711559 -177.228
946 3.081366 1.078229 0.00711555 -177.228
947 3.081371 1.078230 0.00711558 -177.222
948 3.081360 1.078231 0.00711543 -177.222
949 3.081354 1.078228 0.00711535 -177.222
950 3.081367 1.078231 0.00711567 -177.223
951 3.081353 1.078230 0.00711536 -177.222
952 3.081355 1.078228 0.00711542 -177.222
953 3.081354 1.078230 0.00711554 -177.222
954 3.081375 1.078228 0.00711575 -177.222
955 3.081368 1.078227 0.00711566 -177.224
956 3.081361 1.078231 0.00711554 -177.222
957 3.081367 1.078227 0.00711548 -177.222
958 3.081370 1.078227 0.00711566 -177.228
959 3.081346 1.078232 0.00711534 -177.222
960 3.081355 1.078228 0.00711535 -177.222
961 3.162053 1.072353 0.00827632 -171.997
962 3.081372 1.078227 0.00711553 -177.222
963 3.162067 1.072348 0.00827638 -171.992
964 3.162069 1.072354 0.00827668 -171.998
965 3.162067 1.072359 0.00827670 -171.996
966 2.900337 0.650648 0.00303207 -170.798
967 3.162063 1.072358 0.00827681 -171.999
968 3.162070 1.072361 0.00827670 -171.997
969 3.162080 1.072354 0.00827688 -171.999
970 2.900333 0.650658 0.00303202 -170.798
971 3.162066 1.072352 0.00827678 -171.999
972 2.900327 0.650662 0.00303206 -170.799
973 2.900330 0.650650 0.00303198 -170.798
974 2.900325 0.650668 0.00303197 -170.798
975 3.162061 1.072351 0.00827653 -171.998
976 2.900332 0.650637 0.00303197 -170.798
977 2.842103 0.180169 0.00201999 -142.276
978 2.842102 0.180166 0.00201999 -142.279
979 2.900323 0.650426 0.00303195 -170.797
980 2.900329 0.650421 0.00303200 -170.797
981 2.842096 0.180171 0.00202001 -142.278
982 2.900325 0.650428 0.00303201 -170.797
983 2.842092 0.180170 0.00201995 -142.281
984 2.842091 0.180170 0.00201994 -142.276
985 2.842106 0.180175 0.00202007 -142.278
986 2.900327 0.650420 0.00303194 -170.797
987 2.842110 0.180167 0.00202008 -142.278
988 2.900351 0.650404 0.00303215 -170.797
989 2.842097 0.180167 0.00201996 -142.278
990 2.816053 0.091826 0.00184887 -154.951
991 2.816033 0.091828 0.00184879 -154.950
992 2.842097 0.180162 0.00201996 -142.276
993 2.816056 0.091823 0.00184890 -154.950
994 2.816045 0.091828 0.00184883 -154.955
995 2.816046 0.091830 0.00184883 -154.951
996 2.842090 0.180158 0.00201984 -142.276
997 2.842086 0.180159 0.00201987 -142.276
998 2.816032 0.091827 0.00184875 -154.951
999 2.816042 0.091823 0.00184878 -154.951
