#sp   rion       Nb        pii      Viw
605 4.110127 1.015749 0.01641765 -207.423
606 4.110127 1.015749 0.01641765 -207.423
607 4.110127 1.015749 0.01641765 -207.423
608 4.110127 1.015749 0.01641775 -207.407
609 4.110127 1.015749 0.01641775 -207.407
610 4.110127 1.015749 0.01641775 -207.407
611 3.774957 1.099961 0.01388229 -199.468
612 3.774957 1.099961 0.01388229 -199.468
613 3.774957 1.099961 0.01388229 -199.468
614 3.615567 1.173723 0.01270756 -189.169
615 3.615567 1.173723 0.01270770 -189.160
616 3.615567 1.173723 0.01270770 -189.160
617 3.615567 1.173723 0.01270770 -189.160
618 3.615567 1.173723 0.01270770 -189.160
619 3.550784 1.378394 0.01443907 -194.682
620 3.550784 1.378394 0.01443909 -194.699
621 3.642434 1.012263 0.01111388 -185.998
622 3.550784 1.378394 0.01443909 -194.699
623 3.642434 1.012263 0.01111388 -185.998
624 3.642434 1.012263 0.01111372 -185.997
625 3.642434 1.012263 0.01111372 -185.997
626 3.857723 1.018518 0.01392308 -209.019
627 3.642434 1.012263 0.01111372 -185.997
628 3.857723 1.018518 0.01392308 -209.019
629 3.857723 1.018426 0.01392299 -209.016
630 3.621649 0.994858 0.01132091 -177.800
631 3.621649 0.994671 0.01132019 -177.760
632 3.621649 0.994671 0.01132019 -177.760
633 3.873930 1.022306 0.01346008 -200.675
634 3.873930 1.022311 0.01346010 -200.688
635 3.755811 1.029278 0.01367787 -186.672
636 3.755811 1.029278 0.01367724 -186.685
637 3.556235 1.043905 0.01220089 -187.758
638 3.556235 1.043905 0.01220099 -187.755
639 3.773055 1.013853 0.01271601 -203.161
640 3.773055 1.013853 0.01271542 -203.206
641 3.543211 1.086451 0.01091812 -171.643
642 3.543211 1.086451 0.01091812 -171.643
643 3.543211 1.086514 0.01091814 -171.634
644 3.543211 1.086514 0.01091814 -171.634
645 3.543211 1.086514 0.01091814 -171.634
646 3.543211 1.086514 0.01091814 -171.634
647 3.543211 1.086514 0.01091814 -171.633
648 3.651271 1.087335 0.01238132 -180.681
649 3.543211 1.086514 0.01091814 -171.633
650 3.543211 1.086514 0.01091814 -171.633
651 3.471312 1.087520 0.01105962 -173.643
652 3.471312 1.087520 0.01105962 -173.643
653 3.467369 1.148863 0.01046163 -159.583
654 3.471312 1.087520 0.01105963 -173.653
655 3.471312 1.087520 0.01105963 -173.653
656 3.609428 1.162379 0.01213314 -174.762
657 3.753013 1.054719 0.01424823 -191.715
658 3.609428 1.162379 0.01213326 -174.748
659 3.609428 1.162379 0.01213326 -174.748
660 3.609428 1.162379 0.01213326 -174.748
661 3.738729 1.055812 0.01466966 -195.936
662 3.738729 1.055812 0.01467025 -195.934
663 3.738729 1.055812 0.01467025 -195.932
664 3.606035 1.075000 0.01161788 -176.316
665 3.606035 1.075000 0.01161788 -176.316
666 3.606035 1.075000 0.01161807 -176.369
667 3.624101 1.032277 0.01324638 -202.489
668 3.606035 1.075000 0.01161807 -176.369
669 3.606035 1.075000 0.01161807 -176.369
670 3.606035 1.075000 0.01161806 -176.357
671 3.606035 1.075000 0.01161806 -176.357
672 3.606035 1.075000 0.01161806 -176.357
673 3.606035 1.075000 0.01161806 -176.357
674 3.674178 1.100221 0.01487053 -185.856
675 3.606035 1.075000 0.01161806 -176.357
676 3.606035 1.075000 0.01161806 -176.357
677 3.680165 1.055772 0.01299594 -187.984
678 3.614654 1.055038 0.00977275 -186.865
679 3.614654 1.055038 0.00977275 -186.865
680 3.614654 1.055359 0.00977292 -186.898
681 3.417552 1.103580 0.01070416 -190.990
682 3.417552 1.103580 0.01070467 -190.968
683 3.417552 1.103580 0.01070467 -190.970
684 3.699189 1.018477 0.01389903 -199.684
685 3.513489 1.031341 0.00980543 -191.953
686 3.513489 1.031341 0.00980538 -191.954
687 3.513489 1.031341 0.00980538 -191.954
688 3.513489 1.031341 0.00980538 -191.955
689 3.513489 1.031341 0.00980538 -191.955
690 3.322319 1.091416 0.00806961 -180.269
691 3.513489 1.031341 0.00980538 -191.955
692 3.513489 1.031341 0.00980538 -191.955
693 3.513489 1.031341 0.00980538 -191.955
694 3.492668 1.028049 0.01219422 -196.024
695 3.673707 1.034048 0.01340274 -197.878
696 3.683979 1.025677 0.01504400 -201.473
697 3.673707 1.034048 0.01340331 -197.871
698 3.683979 1.025677 0.01504400 -201.473
699 3.970277 0.947296 0.01622658 -199.527
700 3.683979 1.025677 0.01504440 -201.484
701 3.683979 1.025677 0.01504440 -201.484
702 3.683979 1.025677 0.01504440 -201.484
703 3.692761 1.016086 0.01437562 -195.789
704 3.692761 1.016128 0.01437666 -195.811
705 3.692761 1.016128 0.01437666 -195.815
706 3.605834 1.036957 0.01218166 -180.181
707 3.605834 1.036957 0.01218166 -180.180
708 3.749798 0.966105 0.01424789 -202.746
709 3.749798 0.966105 0.01424789 -202.746
710 3.749798 0.966105 0.01424778 -202.734
711 3.546728 1.051055 0.01214250 -182.875
712 3.546728 1.051055 0.01214250 -182.875
713 3.737936 0.988499 0.01310118 -179.023
714 3.737936 0.988499 0.01310118 -179.023
715 3.737936 0.988330 0.01310122 -179.001
716 3.737936 0.988330 0.01310122 -179.001
717 3.737936 0.988330 0.01310122 -179.004
718 4.032228 0.982327 0.01708379 -202.514
719 4.164301 1.003794 0.01735020 -188.651
720 4.164301 1.003794 0.01735070 -188.684
721 4.164301 1.003794 0.01735070 -188.684
722 4.164301 1.003794 0.01735070 -188.685
723 4.164301 1.003794 0.01735070 -188.685
724 4.164301 1.003794 0.01735070 -188.685
725 4.164301 1.003794 0.01735070 -188.685
726 4.164301 1.003794 0.01735070 -188.685
727 4.146900 1.011130 0.01997518 -212.621
728 4.146900 1.011130 0.01997525 -212.666
729 4.279578 0.970187 0.01756083 -219.278
730 4.131943 0.983463 0.01873426 -207.633
731 4.025091 1.005838 0.01764710 -207.695
732 3.940367 1.006047 0.01765792 -198.907
733 4.025091 1.005838 0.01764710 -207.718
734 4.025091 1.005838 0.01764710 -207.718
735 4.093760 0.995690 0.01804215 -201.806
736 4.093760 0.995691 0.01804205 -201.790
737 4.093760 0.995691 0.01804205 -201.787
738 4.093760 0.995691 0.01804205 -201.787
739 4.093760 0.995691 0.01804205 -201.787
740 3.847105 1.061232 0.01790780 -189.409
741 4.093760 0.995691 0.01804205 -201.787
742 4.139220 0.993552 0.01763343 -196.547
743 4.139220 0.993552 0.01763343 -196.547
744 4.139220 0.993552 0.01763343 -196.547
745 4.139220 0.993552 0.01763343 -196.547
746 3.951419 1.014272 0.01769911 -211.238
747 3.922685 1.001633 0.01731151 -190.824
748 3.922685 1.001633 0.01731151 -190.824
749 3.922685 1.001633 0.01731197 -190.835
750 4.002656 1.009668 0.01718684 -194.253
751 4.002656 1.009668 0.01718684 -194.197
752 3.845619 1.013576 0.01562971 -191.246
753 3.845619 1.013576 0.01562971 -191.246
754 3.845619 1.013576 0.01562971 -191.246
755 3.798189 0.976417 0.01365360 -194.071
756 3.922851 0.926669 0.01428809 -204.711
757 3.729140 1.033110 0.01494472 -192.589
758 3.729140 1.033110 0.01494472 -192.589
759 3.907019 0.989605 0.01574372 -190.006
760 3.951163 0.966064 0.01445097 -200.067
761 3.951163 0.966064 0.01445097 -200.067
762 3.907019 0.989734 0.01574428 -189.987
763 3.907019 0.989734 0.01574428 -189.987
764 3.951163 0.966064 0.01445097 -200.067
765 3.822015 1.022252 0.01766247 -188.640
766 3.822015 1.022247 0.01766238 -188.607
767 3.822015 1.022247 0.01766238 -188.607
768 3.882834 1.002037 0.01634182 -183.611
769 3.822015 1.022247 0.01766238 -188.607
770 3.822015 1.022247 0.01766238 -188.606
771 3.822015 1.022247 0.01766238 -188.606
772 3.822015 1.022247 0.01766238 -188.606
773 3.822015 1.022247 0.01766238 -188.606
774 3.920925 0.999253 0.01723465 -196.937
775 3.822015 1.022247 0.01766238 -188.606
776 3.822015 1.022247 0.01766238 -188.606
777 3.784917 1.002016 0.01632049 -190.290
778 3.784917 1.002016 0.01632090 -190.288
779 3.784917 1.002016 0.01632090 -190.288
780 3.784917 1.002016 0.01632031 -190.297
781 3.743039 0.982899 0.01224199 -183.203
782 3.784917 1.002016 0.01632031 -190.297
783 3.743039 0.982899 0.01224199 -183.203
784 3.743039 0.982899 0.01224199 -183.203
785 3.743039 0.982879 0.01224188 -183.185
786 3.708802 0.990164 0.01230550 -184.334
787 3.743039 0.982879 0.01224188 -183.185
788 3.743039 0.982879 0.01224188 -183.185
789 3.743039 0.982879 0.01224188 -183.185
790 3.743039 0.982879 0.01224188 -183.185
791 3.675038 0.917202 0.01119547 -188.867
792 3.675038 0.917202 0.01119574 -188.873
793 3.209043 1.013366 0.00760447 -173.400
794 3.209043 1.013366 0.00760447 -173.400
795 3.209043 1.013366 0.00760447 -173.400
796 3.675038 0.917202 0.01119574 -188.870
797 3.675038 0.917202 0.01119574 -188.870
798 3.805500 0.994882 0.01253641 -186.160
799 3.805500 0.994882 0.01253641 -186.160
800 3.805500 0.994882 0.01253639 -186.158
801 3.805500 0.994882 0.01253639 -186.158
802 3.805500 0.994882 0.01253639 -186.158
803 3.730208 1.024663 0.01519484 -203.146
804 3.730208 1.024663 0.01519453 -203.142
805 3.730208 1.024663 0.01519453 -203.145
806 3.730208 1.024663 0.01519453 -203.145
807 3.721940 0.990279 0.01455576 -178.979
808 3.832350 0.994623 0.01419988 -187.763
809 3.832350 0.994623 0.01419994 -187.736
810 3.880939 1.010098 0.01541946 -199.517
811 3.880939 1.010098 0.01541943 -199.521
812 3.880939 1.010098 0.01541943 -199.519
813 3.836588 0.999350 0.01517534 -193.401
814 3.836588 0.999350 0.01517534 -193.401
815 3.943102 1.005189 0.01523889 -194.164
816 3.943102 1.005189 0.01523889 -194.134
817 3.875539 1.014941 0.01576180 -193.025
818 3.875539 1.014938 0.01576184 -192.960
819 3.875539 1.014938 0.01576184 -192.960
820 3.875539 1.014938 0.01576184 -192.959
821 3.914068 1.004810 0.01441605 -193.978
822 3.868542 0.995320 0.01530134 -187.785
823 3.914068 1.004810 0.01441575 -193.962
824 3.914068 1.004810 0.01441575 -193.959
825 3.917902 1.005371 0.01605707 -203.021
826 3.917902 1.005371 0.01605728 -202.989
827 3.955293 0.998664 0.01495085 -194.360
828 3.828761 0.991567 0.01357160 -181.417
829 3.828761 0.991567 0.01357186 -181.388
830 3.828761 0.991567 0.01357186 -181.388
831 3.974280 1.008423 0.01732848 -195.373
832 3.974280 1.008426 0.01732835 -195.416
833 3.974280 1.008426 0.01732835 -195.417
834 3.813888 1.040691 0.01433309 -191.788
835 4.011996 1.009731 0.01571073 -203.861
836 4.011996 1.009731 0.01571073 -203.861
837 3.668238 1.052768 0.01381007 -197.939
838 3.668238 1.052768 0.01381024 -197.961
839 3.668238 1.052768 0.01381024 -197.961
840 3.668238 1.052768 0.01381024 -197.965
841 3.825526 1.011672 0.01498672 -206.110
842 3.956335 0.661247 0.01271774 -197.535
843 3.939332 0.873699 0.01173671 -196.315
844 4.258645 0.823584 0.01791106 -223.921
845 4.258645 0.823584 0.01791106 -223.921
846 3.939332 0.873699 0.01173683 -196.311
847 4.079439 0.885474 0.01493286 -207.751
848 3.939332 0.873699 0.01173684 -196.306
849 4.079439 0.885474 0.01493286 -207.751
850 3.897176 0.998939 0.01358250 -191.674
851 4.079439 0.885474 0.01493285 -207.781
852 4.079439 0.885474 0.01493285 -207.781
853 4.079439 0.885474 0.01493285 -207.781
854 3.940783 0.992894 0.01271632 -188.073
855 3.936458 0.991161 0.01430365 -188.072
856 3.940783 0.992894 0.01271603 -188.096
857 3.914198 1.014109 0.01543211 -196.916
858 3.914198 1.014109 0.01543220 -196.940
859 3.869907 1.045513 0.01418044 -207.702
860 3.869907 1.045513 0.01418044 -207.702
861 3.869907 1.045513 0.01418044 -207.702
862 3.929110 1.030418 0.01518581 -212.911
863 3.869907 1.045551 0.01418024 -207.712
864 3.869907 1.045551 0.01418024 -207.712
865 3.874338 1.027227 0.01476985 -192.575
866 3.874338 1.027227 0.01476985 -192.575
867 3.874338 1.027227 0.01476985 -192.575
868 3.874338 1.027227 0.01476999 -192.529
869 3.874338 1.027227 0.01476999 -192.531
870 3.874338 1.027227 0.01476999 -192.531
871 3.892375 1.001950 0.01522230 -206.018
872 3.580188 0.970564 0.01015800 -182.676
873 3.714943 0.948377 0.01280940 -204.434
874 3.714943 0.948376 0.01280945 -204.455
875 3.499300 0.998690 0.01126306 -191.712
876 3.714943 0.948376 0.01280945 -204.456
877 3.499300 0.998690 0.01126306 -191.712
878 3.499300 0.998690 0.01126289 -191.691
879 3.499300 0.998690 0.01126289 -191.691
880 3.499300 0.998690 0.01126289 -191.691
881 3.499300 0.998690 0.01126289 -191.690
882 3.372002 0.954756 0.00852810 -188.252
883 3.263963 0.971954 0.00723299 -185.702
884 3.263963 0.971954 0.00723299 -185.702
885 3.263963 0.971954 0.00723299 -185.702
886 3.103117 1.009532 0.00697245 -175.480
887 3.468417 0.997795 0.01031144 -190.713
888 3.103117 1.009532 0.00697250 -175.465
889 3.204502 0.938269 0.00628604 -174.556
890 3.204502 0.938269 0.00628604 -174.556
891 3.103117 1.009532 0.00697250 -175.465
892 3.204502 0.938269 0.00628604 -174.556
893 3.103117 1.009532 0.00697250 -175.465
894 3.103117 1.009532 0.00697250 -175.465
895 3.007550 1.014232 0.00556855 -174.311
896 2.732506 0.769569 0.00215342 -138.774
897 3.007550 1.014232 0.00556856 -174.297
898 3.007550 1.014232 0.00556856 -174.297
899 3.007550 1.014232 0.00556856 -174.297
900 3.007550 1.014232 0.00556856 -174.297
901 3.007550 1.014232 0.00556856 -174.297
902 3.064771 1.035884 0.00551189 -170.865
903 3.007550 1.014232 0.00556856 -174.297
904 3.064771 1.035884 0.00551189 -170.865
905 3.064771 1.035884 0.00551189 -170.865
906 3.064771 1.035884 0.00551189 -170.865
907 3.064771 1.035884 0.00551189 -170.865
908 3.007550 1.014232 0.00556856 -174.297
909 3.007550 1.014232 0.00556856 -174.297
910 3.007550 1.014232 0.00556856 -174.297
911 3.068883 1.029937 0.00621290 -164.767
912 3.068883 1.029993 0.00621306 -164.793
913 3.081360 1.078265 0.00711554 -177.200
914 3.081360 1.078265 0.00711554 -177.200
915 3.081360 1.078265 0.00711554 -177.200
916 3.068883 1.029993 0.00621306 -164.793
917 3.068883 1.029993 0.00621306 -164.793
918 3.081360 1.078265 0.00711554 -177.200
919 3.017290 0.538468 0.00398149 -168.683
920 3.081360 1.078293 0.00711552 -177.221
921 3.081360 1.078293 0.00711552 -177.221
922 3.017290 0.538468 0.00398149 -168.683
923 3.017290 0.538468 0.00398149 -168.683
924 3.017290 0.538468 0.00398149 -168.683
925 3.081360 1.078293 0.00711552 -177.221
926 3.081360 1.078293 0.00711552 -177.221
927 3.081360 1.078293 0.00711552 -177.221
928 3.017290 0.538468 0.00398149 -168.683
929 3.017290 0.538468 0.00398149 -168.683
930 3.017290 0.538468 0.00398149 -168.683
931 3.017290 0.538468 0.00398149 -168.683
932 3.017290 0.538468 0.00398149 -168.683
933 3.081360 1.078293 0.00711552 -177.221
934 3.036307 1.028684 0.00604943 -163.443
935 3.036307 1.028684 0.00604943 -163.443
936 3.081360 1.078293 0.00711552 -177.222
937 3.036307 1.028684 0.00604943 -163.443
938 3.081360 1.078293 0.00711552 -177.222
939 3.036307 1.028684 0.00604943 -163.443
940 3.036307 1.028684 0.00604943 -163.443
941 3.081360 1.078293 0.00711552 -177.222
942 3.081360 1.078293 0.00711552 -177.222
943 3.081360 1.078293 0.00711552 -177.222
944 3.081360 1.078293 0.00711552 -177.222
945 3.081360 1.078293 0.00711552 -177.222
946 3.081360 1.078293 0.00711552 -177.222
947 3.081360 1.078293 0.00711552 -177.222
948 3.081360 1.078293 0.00711552 -177.222
949 3.081360 1.078293 0.00711552 -177.222
950 3.081360 1.078293 0.00711552 -177.222
951 3.081360 1.078293 0.00711552 -177.222
952 3.081360 1.078293 0.00711552 -177.222
953 3.081360 1.078293 0.00711552 -177.222
954 3.081360 1.078293 0.00711552 -177.222
955 3.081360 1.078293 0.00711552 -177.222
956 3.081360 1.078293 0.00711552 -177.222
957 3.081360 1.078293 0.00711552 -177.222
958 3.081360 1.078293 0.00711552 -177.222
959 3.081360 1.078293 0.00711552 -177.222
960 3.081360 1.078293 0.00711552 -177.222
961 3.162067 1.072355 0.00827649 -172.005
962 3.081360 1.078293 0.00711552 -177.222
963 3.162067 1.072355 0.00827649 -172.005
964 3.162067 1.072369 0.00827673 -172.000
965 3.162067 1.072369 0.00827673 -172.000
966 2.900332 0.650905 0.00303202 -170.842
967 3.162067 1.072369 0.00827673 -172.000
968 3.162067 1.072369 0.00827673 -172.000
969 3.162067 1.072369 0.00827673 -172.000
970 2.900332 0.650905 0.00303202 -170.842
971 3.162067 1.072369 0.00827673 -172.000
972 2.900332 0.650905 0.00303202 -170.842
973 2.900332 0.650905 0.00303202 -170.842
974 2.900332 0.650905 0.00303202 -170.842
975 3.162067 1.072369 0.00827673 -172.000
976 2.900332 0.650905 0.00303202 -170.842
977 2.842099 0.180156 0.00202000 -142.294
978 2.842099 0.180156 0.00202000 -142.294
979 2.900332 0.650350 0.00303204 -170.798
980 2.900332 0.650350 0.00303204 -170.798
981 2.842099 0.180156 0.00202000 -142.294
982 2.900332 0.650350 0.00303204 -170.798
983 2.842099 0.180156 0.00202000 -142.294
984 2.842099 0.180156 0.00202000 -142.294
985 2.842099 0.180156 0.00202000 -142.294
986 2.900332 0.650350 0.00303204 -170.798
987 2.842099 0.180156 0.00202000 -142.294
988 2.900332 0.650350 0.00303204 -170.798
989 2.842099 0.180156 0.00202000 -142.294
990 2.816040 0.091829 0.00184881 -154.948
991 2.816040 0.091829 0.00184881 -154.948
992 2.842099 0.180156 0.00201994 -142.277
993 2.816040 0.091829 0.00184881 -154.948
994 2.816040 0.091829 0.00184881 -154.948
995 2.816040 0.091829 0.00184881 -154.948
996 2.842099 0.180156 0.00201994 -142.277
997 2.842099 0.180156 0.00201994 -142.277
998 2.816040 0.091829 0.00184881 -154.948
999 2.816040 0.091829 0.00184881 -154.948
