         0 	 2.64042e-02 	 2.92786e+00
         0 	 2.69095e-02 	 2.96387e+00
         0 	 2.74417e-02 	 2.98427e+00
         0 	 2.78162e-02 	 3.12217e+00
         0 	 2.82417e-02 	 3.18622e+00
         0 	 2.42759e-02 	 3.05201e+00
         0 	 1.94620e-02 	 3.04130e+00
         0 	 1.98966e-02 	 3.12659e+00
         0 	 2.47944e-02 	 3.15843e+00
         0 	 2.58731e-02 	 3.08618e+00
         0 	 2.30344e-02 	 3.01752e+00
         0 	 2.01991e-02 	 2.98697e+00
         0 	 2.05269e-02 	 3.00282e+00
         0 	 1.87974e-02 	 2.97637e+00
         0 	 1.77352e-02 	 2.95790e+00
         0 	 1.84085e-02 	 3.01952e+00
         0 	 1.82858e-02 	 2.98722e+00
         0 	 2.00932e-02 	 2.75443e+00
         0 	 1.83797e-02 	 2.96619e+00
         0 	 1.56544e-02 	 2.91829e+00
         0 	 1.68237e-02 	 2.85162e+00
         0 	 2.10125e-02 	 2.91188e+00
         0 	 2.63610e-02 	 3.01725e+00
         0 	 2.46639e-02 	 2.95962e+00
         0 	 2.24172e-02 	 3.00462e+00
         0 	 2.40516e-02 	 3.12501e+00
         0 	 2.49812e-02 	 3.01309e+00
         0 	 2.19484e-02 	 2.86060e+00
         0 	 1.84010e-02 	 2.94877e+00
         0 	 1.66306e-02 	 3.05387e+00
         0 	 1.76112e-02 	 3.05180e+00
         0 	 1.99278e-02 	 2.98822e+00
         0 	 2.46267e-02 	 2.68728e+00
         0 	 2.68735e-02 	 2.54255e+00
         0 	 2.40932e-02 	 2.67533e+00
         0 	 2.04547e-02 	 2.85259e+00
         0 	 2.55737e-02 	 2.86936e+00
         0 	 2.46205e-02 	 2.75213e+00
         0 	 1.97979e-02 	 2.84155e+00
         0 	 2.17002e-02 	 2.97383e+00
         0 	 2.39979e-02 	 3.07251e+00
         0 	 2.20481e-02 	 3.15667e+00
         0 	 1.87541e-02 	 3.06475e+00
         0 	 1.84039e-02 	 3.02991e+00
         0 	 2.41179e-02 	 2.86491e+00
         0 	 2.65693e-02 	 2.57073e+00
         0 	 2.79320e-02 	 2.65413e+00
         0 	 2.65383e-02 	 2.79217e+00
         0 	 2.49603e-02 	 2.81091e+00
         0 	 2.15127e-02 	 2.73375e+00
         0 	 1.97844e-02 	 2.92012e+00
         0 	 1.98217e-02 	 2.91231e+00
         0 	 2.12107e-02 	 2.81781e+00
         0 	 2.49873e-02 	 2.81710e+00
         0 	 1.96898e-02 	 2.86897e+00
         0 	 2.26683e-02 	 2.93157e+00
         0 	 2.49969e-02 	 2.94974e+00
         0 	 2.20064e-02 	 2.88942e+00
         0 	 1.77233e-02 	 2.75923e+00
         0 	 2.37678e-02 	 2.97838e+00
         0 	 2.70326e-02 	 2.81764e+00
         0 	 2.87135e-02 	 2.81532e+00
         0 	 2.39608e-02 	 2.81463e+00
         0 	 2.48619e-02 	 3.01590e+00
         0 	 2.35463e-02 	 2.85714e+00
         0 	 2.65534e-02 	 2.67414e+00
         0 	 2.79039e-02 	 2.77783e+00
         0 	 2.36449e-02 	 2.80997e+00
         0 	 2.51551e-02 	 2.93022e+00
         0 	 2.34669e-02 	 3.13209e+00
         0 	 2.55693e-02 	 3.19664e+00
         0 	 2.83237e-02 	 3.23955e+00
         0 	 2.62076e-02 	 3.05116e+00
         0 	 2.72810e-02 	 2.78820e+00
         0 	 2.58574e-02 	 2.62713e+00
         0 	 2.53588e-02 	 2.96353e+00
         0 	 2.50892e-02 	 3.17437e+00
         0 	 2.66811e-02 	 3.05510e+00
         0 	 2.47809e-02 	 2.72892e+00
         0 	 2.80349e-02 	 2.62920e+00
         0 	 2.95562e-02 	 2.58711e+00
         0 	 2.57625e-02 	 2.66837e+00
         0 	 2.54158e-02 	 2.96900e+00
         0 	 2.32542e-02 	 3.25332e+00
         0 	 2.24374e-02 	 3.14530e+00
         0 	 2.24903e-02 	 2.87121e+00
         0 	 2.55029e-02 	 2.81185e+00
         0 	 2.88314e-02 	 2.70317e+00
         0 	 2.51082e-02 	 2.75925e+00
         0 	 2.28252e-02 	 2.82399e+00
         0 	 2.22603e-02 	 2.77906e+00
