         0 	 3.77494e-04 	 3.27440e-01
         0 	 3.17644e-04 	 3.35210e-01
         0 	 2.93729e-04 	 2.63930e-01
         0 	 3.81306e-04 	 1.05110e-01
         0 	 2.13911e-04 	 1.51560e-01
         0 	 2.01364e-04 	 2.57670e-01
         0 	 2.90325e-04 	 1.79170e-01
         0 	 3.76376e-04 	 2.51910e-01
         0 	 4.13215e-04 	 3.27270e-01
         0 	 5.23407e-04 	 3.71760e-01
         0 	 6.82311e-04 	 3.78440e-01
         0 	 5.62417e-04 	 2.71760e-01
         0 	 5.88690e-04 	 1.62300e-01
         0 	 3.97777e-04 	 2.70880e-01
         0 	 6.10581e-04 	 2.17060e-01
         0 	 4.73804e-04 	 2.43850e-01
         0 	 4.19077e-04 	 2.00200e-01
         0 	 4.23329e-04 	 3.15750e-01
         0 	 5.17459e-04 	 4.88300e-01
         0 	 4.71191e-04 	 5.24680e-01
         0 	 3.25052e-04 	 1.74570e-01
         0 	 3.29926e-04 	 1.52950e-01
         0 	 4.44672e-04 	 3.09580e-01
         0 	 6.04538e-04 	 3.77480e-01
         0 	 4.98723e-04 	 3.27780e-01
         0 	 2.59305e-04 	 1.80640e-01
         0 	 1.91675e-04 	 7.95000e-02
         0 	 2.85466e-04 	 1.13330e-01
         0 	 3.91961e-04 	 4.31900e-02
         0 	 2.90023e-04 	 2.49740e-01
         0 	 2.26280e-04 	 3.10330e-01
         0 	 2.06368e-04 	 1.47240e-01
         0 	 2.21960e-04 	 2.25970e-01
         0 	 3.58249e-04 	 1.94060e-01
         0 	 4.92241e-04 	 2.55160e-01
         0 	 4.25509e-04 	 5.33880e-01
         0 	 3.74037e-04 	 6.10680e-01
         0 	 6.28574e-04 	 4.37280e-01
         0 	 7.56960e-04 	 5.07360e-01
         0 	 5.74718e-04 	 4.20080e-01
         0 	 3.63556e-04 	 2.91230e-01
         0 	 3.15305e-04 	 6.02900e-02
         0 	 2.47888e-04 	 1.66900e-01
         0 	 4.14537e-04 	 2.96660e-01
         0 	 3.98448e-04 	 4.15360e-01
         0 	 5.10937e-04 	 5.50630e-01
         0 	 3.67464e-04 	 4.61310e-01
         0 	 3.65954e-04 	 4.15500e-01
         0 	 3.87261e-04 	 3.34740e-01
         0 	 3.63487e-04 	 3.74750e-01
         0 	 3.50250e-04 	 3.83710e-01
         0 	 4.14453e-04 	 4.19660e-01
         0 	 4.24137e-04 	 2.19520e-01
         0 	 4.44935e-04 	 3.17140e-01
         0 	 8.54113e-04 	 4.16080e-01
         0 	 6.40706e-04 	 4.86600e-01
         0 	 3.47249e-04 	 3.54070e-01
         0 	 3.21338e-04 	 1.05410e-01
         0 	 4.31600e-04 	 1.69460e-01
