         0 	 2.37150e-03 	 1.49417e+00
         0 	 2.66868e-03 	 1.58616e+00
         0 	 1.72868e-03 	 1.49303e+00
         0 	 1.13810e-03 	 1.52032e+00
         0 	 1.19017e-03 	 1.54631e+00
         0 	 9.80409e-04 	 1.49873e+00
         0 	 1.36935e-03 	 1.48674e+00
         0 	 1.60536e-03 	 1.45037e+00
         0 	 1.53677e-03 	 1.56219e+00
         0 	 1.17921e-03 	 1.67729e+00
         0 	 1.23141e-03 	 1.63937e+00
         0 	 1.64067e-03 	 1.44551e+00
         0 	 9.52436e-04 	 1.42992e+00
         0 	 6.14151e-04 	 1.54889e+00
         0 	 8.51986e-04 	 1.53777e+00
         0 	 1.04751e-03 	 1.65322e+00
         0 	 1.26692e-03 	 1.77216e+00
         0 	 1.55920e-03 	 1.60204e+00
         0 	 1.82945e-03 	 1.54100e+00
         0 	 1.31885e-03 	 1.49708e+00
         0 	 1.64009e-03 	 1.51185e+00
         0 	 1.67862e-03 	 1.57391e+00
         0 	 2.74098e-03 	 1.73010e+00
         0 	 2.53116e-03 	 1.70288e+00
         0 	 2.95491e-03 	 1.62070e+00
         0 	 2.31241e-03 	 1.60539e+00
         0 	 1.76368e-03 	 1.50494e+00
         0 	 2.13744e-03 	 1.50465e+00
         0 	 2.65072e-03 	 1.45361e+00
         0 	 1.73370e-03 	 1.46693e+00
         0 	 1.66809e-03 	 1.62742e+00
         0 	 1.20969e-03 	 1.58795e+00
         0 	 1.13076e-03 	 1.48433e+00
         0 	 1.58874e-03 	 1.66528e+00
         0 	 1.23221e-03 	 1.82935e+00
         0 	 9.51771e-04 	 1.80632e+00
         0 	 6.93995e-04 	 1.69962e+00
         0 	 6.51613e-04 	 1.64577e+00
         0 	 1.16007e-03 	 1.46002e+00
         0 	 7.64151e-04 	 1.39438e+00
         0 	 7.02695e-04 	 1.41259e+00
         0 	 8.22330e-04 	 1.35461e+00
         0 	 7.78760e-04 	 1.47746e+00
         0 	 6.69568e-04 	 1.45230e+00
         0 	 9.11250e-04 	 1.45733e+00
         0 	 5.96529e-04 	 1.43953e+00
         0 	 7.73044e-04 	 1.25378e+00
         0 	 9.37108e-04 	 1.26246e+00
         0 	 5.86483e-04 	 1.40137e+00
         0 	 5.02044e-04 	 1.56919e+00
         0 	 4.75519e-04 	 1.59767e+00
         0 	 6.16676e-04 	 1.65097e+00
         0 	 6.06215e-04 	 1.61591e+00
         0 	 5.71082e-04 	 1.46122e+00
         0 	 4.72165e-04 	 1.37229e+00
         0 	 4.36378e-04 	 1.37929e+00
         0 	 3.23456e-04 	 1.29275e+00
         0 	 4.41853e-04 	 1.39099e+00
         0 	 9.73297e-04 	 1.67962e+00
         0 	 1.51837e-03 	 1.59178e+00
         0 	 1.38170e-03 	 1.52277e+00
         0 	 6.67668e-04 	 1.59324e+00
         0 	 4.60951e-04 	 1.59333e+00
         0 	 4.08679e-04 	 1.40901e+00
         0 	 6.15665e-04 	 1.31009e+00
         0 	 1.48363e-03 	 1.50119e+00
         0 	 2.88484e-03 	 1.57075e+00
         0 	 2.44790e-03 	 1.61219e+00
         0 	 2.23379e-03 	 1.49692e+00
